,id,Stance,uclmr,athene,solat,solat_tree,solat_deep,mix_solat_uclmr,mv_solat,mv_athene,mv_uclmr
2720,2720,discuss,discuss,unrelated,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2721,2721,discuss,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
2722,2722,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2723,2723,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2724,2724,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2725,2725,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2726,2726,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2727,2727,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2728,2728,disagree,unrelated,disagree,agree,agree,agree,unrelated,agree,disagree,unrelated
2729,2729,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2730,2730,discuss,discuss,unrelated,discuss,discuss,agree,discuss,discuss,discuss,discuss
2731,2731,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2732,2732,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2733,2733,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2734,2734,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree
2735,2735,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree
2736,2736,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2737,2737,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2738,2738,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2739,2739,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2740,2740,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2741,2741,discuss,discuss,agree,discuss,discuss,agree,discuss,discuss,discuss,discuss
2742,2742,agree,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2743,2743,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2744,2744,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2745,2745,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2746,2746,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2747,2747,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2748,2748,discuss,discuss,agree,agree,discuss,unrelated,discuss,agree,agree,agree
2749,2749,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2750,2750,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2751,2751,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2752,2752,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
2753,2753,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2754,2754,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2755,2755,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2756,2756,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2757,2757,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2758,2758,discuss,discuss,discuss,agree,agree,agree,agree,discuss,discuss,discuss
2759,2759,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2760,2760,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2761,2761,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2762,2762,unrelated,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
2763,2763,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2764,2764,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2765,2765,discuss,discuss,unrelated,agree,agree,discuss,agree,agree,unrelated,discuss
2766,2766,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2767,2767,disagree,discuss,discuss,agree,agree,agree,agree,discuss,discuss,discuss
2768,2768,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2769,2769,agree,discuss,discuss,agree,agree,agree,agree,discuss,discuss,discuss
2770,2770,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2771,2771,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2772,2772,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2773,2773,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2774,2774,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2775,2775,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2776,2776,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2777,2777,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2778,2778,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2779,2779,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree
2780,2780,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2781,2781,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2782,2782,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2783,2783,agree,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2784,2784,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2785,2785,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2786,2786,agree,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2787,2787,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2788,2788,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2789,2789,discuss,agree,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2790,2790,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2791,2791,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2792,2792,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2793,2793,unrelated,discuss,discuss,unrelated,unrelated,discuss,unrelated,discuss,discuss,discuss
2794,2794,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2795,2795,discuss,discuss,discuss,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
2796,2796,unrelated,discuss,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2797,2797,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2798,2798,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2799,2799,discuss,agree,agree,agree,agree,unrelated,agree,agree,agree,agree
2800,2800,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2801,2801,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2802,2802,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2803,2803,agree,discuss,discuss,agree,agree,unrelated,agree,discuss,discuss,discuss
2804,2804,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2805,2805,unrelated,agree,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2806,2806,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2807,2807,discuss,agree,agree,discuss,discuss,agree,discuss,agree,agree,agree
2808,2808,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2809,2809,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2810,2810,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2811,2811,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2812,2812,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2813,2813,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2814,2814,unrelated,unrelated,unrelated,unrelated,unrelated,disagree,unrelated,unrelated,unrelated,unrelated
2815,2815,discuss,discuss,discuss,discuss,discuss,disagree,discuss,discuss,discuss,discuss
2816,2816,unrelated,discuss,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2817,2817,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2818,2818,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2819,2819,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2820,2820,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2821,2821,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2822,2822,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2823,2823,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2824,2824,agree,agree,agree,agree,agree,unrelated,agree,agree,agree,agree
2825,2825,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree
2826,2826,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2827,2827,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2828,2828,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2829,2829,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2830,2830,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2831,2831,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2832,2832,discuss,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2833,2833,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2834,2834,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2835,2835,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2836,2836,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2837,2837,agree,discuss,discuss,agree,agree,agree,agree,discuss,discuss,discuss
2838,2838,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2839,2839,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2840,2840,agree,discuss,discuss,agree,agree,unrelated,agree,discuss,discuss,discuss
2841,2841,unrelated,discuss,unrelated,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2842,2842,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2843,2843,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2844,2844,discuss,agree,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2845,2845,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2846,2846,agree,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2847,2847,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2848,2848,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2849,2849,discuss,agree,discuss,agree,discuss,disagree,agree,agree,agree,agree
2850,2850,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2851,2851,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2852,2852,unrelated,discuss,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2853,2853,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2854,2854,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2855,2855,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2856,2856,agree,discuss,agree,agree,agree,agree,agree,agree,agree,agree
2857,2857,discuss,discuss,agree,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2858,2858,agree,agree,discuss,agree,agree,agree,agree,agree,agree,agree
2859,2859,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2860,2860,discuss,agree,agree,discuss,discuss,agree,agree,agree,agree,agree
2861,2861,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2862,2862,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2863,2863,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2864,2864,discuss,discuss,agree,discuss,agree,discuss,agree,discuss,discuss,discuss
2865,2865,agree,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2866,2866,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2867,2867,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2868,2868,disagree,agree,agree,discuss,discuss,disagree,discuss,agree,agree,agree
2869,2869,discuss,discuss,agree,discuss,discuss,disagree,discuss,discuss,discuss,discuss
2870,2870,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2871,2871,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2872,2872,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2873,2873,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2874,2874,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2875,2875,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2876,2876,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2877,2877,unrelated,unrelated,unrelated,unrelated,unrelated,discuss,unrelated,unrelated,unrelated,unrelated
2878,2878,discuss,discuss,discuss,discuss,discuss,agree,discuss,discuss,discuss,discuss
2879,2879,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2880,2880,disagree,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2881,2881,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2882,2882,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2883,2883,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss,discuss
2884,2884,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2885,2885,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2886,2886,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2887,2887,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2888,2888,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2889,2889,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2890,2890,unrelated,discuss,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2891,2891,unrelated,unrelated,unrelated,unrelated,unrelated,agree,unrelated,unrelated,unrelated,unrelated
2892,2892,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
2893,2893,agree,discuss,agree,discuss,discuss,unrelated,discuss,discuss,discuss,discuss
2894,2894,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated,unrelated
